model,layer,normalized_depth,pooling,condition,status,metric,value,n_train,n_eval,directions
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,raw,ok,r10,0.6375325520833334,256,512,12
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,aligned,ok,r10,0.4527994791666667,256,512,12
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,delta,ok,r10,-0.18473307291666666,256,512,12
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,raw,ok,mrr,0.5421236670171689,256,512,12
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,aligned,ok,mrr,0.38118262786626594,256,512,12
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,delta,ok,mrr,-0.16094103915090316,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,raw,ok,r1,0.4847005208333333,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,aligned,ok,r1,0.33837890625,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,delta,ok,r1,-0.14632161458333334,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,raw,ok,r5,0.5924479166666666,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,aligned,ok,r5,0.42822265625,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,delta,ok,r5,-0.16422526041666666,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,raw,ok,r10,0.6339518229166666,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,aligned,ok,r10,0.4602864583333333,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,delta,ok,r10,-0.17366536458333334,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,raw,ok,mrr,0.5379007234903247,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,aligned,ok,mrr,0.384349488407108,256,512,12
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,delta,ok,mrr,-0.15355123508321675,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,raw,ok,r1,0.4803059895833333,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,aligned,ok,r1,0.33935546875,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,delta,ok,r1,-0.14095052083333334,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,raw,ok,r5,0.5859375,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,aligned,ok,r5,0.4290364583333333,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,delta,ok,r5,-0.15690104166666666,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,raw,ok,r10,0.6282552083333334,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,aligned,ok,r10,0.4622395833333333,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,delta,ok,r10,-0.166015625,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,raw,ok,mrr,0.5334681910510304,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,aligned,ok,mrr,0.3857395793073934,256,512,12
trillionlabs/Tri-0.5B-Base,18,0.75,mean,delta,ok,mrr,-0.14772861174363697,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,raw,ok,r1,0.4583333333333333,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,aligned,ok,r1,0.33984375,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,delta,ok,r1,-0.11848958333333333,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,raw,ok,r5,0.5636393229166666,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,aligned,ok,r5,0.4344075520833333,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,delta,ok,r5,-0.12923177083333334,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,raw,ok,r10,0.60888671875,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,aligned,ok,r10,0.466796875,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,delta,ok,r10,-0.14208984375,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,raw,ok,mrr,0.511660997658269,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,aligned,ok,mrr,0.38800788150890897,256,512,12
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,delta,ok,mrr,-0.12365311614935999,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,raw,ok,r1,0.4869791666666667,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,aligned,ok,r1,0.3570963541666667,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,delta,ok,r1,-0.1298828125,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,raw,ok,r5,0.59130859375,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,aligned,ok,r5,0.4521484375,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,delta,ok,r5,-0.13916015625,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,raw,ok,r10,0.6287434895833334,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,aligned,ok,r10,0.484375,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,delta,ok,r10,-0.14436848958333334,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,raw,ok,mrr,0.538667199818006,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,aligned,ok,mrr,0.4054196240566721,256,512,12
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,delta,ok,mrr,-0.13324757576133398,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,raw,ok,r1,0.4104817708333333,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,aligned,ok,r1,0.3440755208333333,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,delta,ok,r1,-0.06640625,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,raw,ok,r5,0.5384114583333334,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,aligned,ok,r5,0.443359375,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,delta,ok,r5,-0.09505208333333333,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,raw,ok,r10,0.57373046875,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,aligned,ok,r10,0.4783528645833333,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,delta,ok,r10,-0.09537760416666667,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,raw,ok,mrr,0.47294134662606496,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,aligned,ok,mrr,0.39547560952468536,256,512,12
trillionlabs/Tri-0.5B-Base,21,0.875,mean,delta,ok,mrr,-0.0774657371013797,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,raw,ok,r1,0.3170572916666667,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,aligned,ok,r1,0.3444010416666667,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,delta,ok,r1,0.02734375,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,raw,ok,r5,0.4651692708333333,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,aligned,ok,r5,0.4493815104166667,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,delta,ok,r5,-0.015787760416666668,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,raw,ok,r10,0.5206705729166666,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,aligned,ok,r10,0.48046875,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,delta,ok,r10,-0.040201822916666664,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,raw,ok,mrr,0.38997658872392593,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,aligned,ok,mrr,0.39581906352832635,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,delta,ok,mrr,0.0058424748044004675,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,raw,ok,r1,0.14339192708333334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,aligned,ok,r1,0.3289388020833333,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,delta,ok,r1,0.185546875,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,raw,ok,r5,0.23779296875,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,aligned,ok,r5,0.4412434895833333,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,delta,ok,r5,0.20345052083333334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,raw,ok,r10,0.2985026041666667,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,aligned,ok,r10,0.4763997395833333,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,delta,ok,r10,0.17789713541666666,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,raw,ok,mrr,0.19878197293868793,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,aligned,ok,mrr,0.3849260848685194,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,delta,ok,mrr,0.18614411192983152,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,raw,ok,r1,0.12418619791666667,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,aligned,ok,r1,0.7237955729166666,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,delta,ok,r1,0.599609375,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,raw,ok,r5,0.3776041666666667,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,aligned,ok,r5,0.9064127604166666,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,delta,ok,r5,0.52880859375,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,raw,ok,r10,0.5179036458333334,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,aligned,ok,r10,0.9479166666666666,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,delta,ok,r10,0.4300130208333333,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,raw,ok,mrr,0.2488055338705751,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,aligned,ok,mrr,0.8059166338399368,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,mean,delta,ok,mrr,0.5571110999693617,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,raw,ok,r1,0.0030924479166666665,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,aligned,ok,r1,0.0017903645833333333,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,delta,ok,r1,-0.0013020833333333333,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,raw,ok,r5,0.012369791666666666,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,aligned,ok,r5,0.01220703125,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,delta,ok,r5,-0.00016276041666666666,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,raw,ok,r10,0.02197265625,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,aligned,ok,r10,0.021809895833333332,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,delta,ok,r10,-0.00016276041666666666,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,raw,ok,mrr,0.01459107386158356,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,aligned,ok,mrr,0.013074701303495624,256,512,12
Qwen/Qwen2.5-0.5B,0,0.0,last_token,delta,ok,mrr,-0.001516372558087932,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,raw,ok,r1,0.016764322916666668,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,aligned,ok,r1,0.041666666666666664,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,delta,ok,r1,0.02490234375,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,raw,ok,r5,0.048828125,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,aligned,ok,r5,0.11295572916666667,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,delta,ok,r5,0.06412760416666667,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,raw,ok,r10,0.07470703125,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,aligned,ok,r10,0.17301432291666666,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,delta,ok,r10,0.09830729166666667,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,raw,ok,mrr,0.04216882022785074,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,aligned,ok,mrr,0.08968130801584455,256,512,12
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,delta,ok,mrr,0.04751248778799382,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,raw,ok,r1,0.038248697916666664,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,aligned,ok,r1,0.10888671875,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,delta,ok,r1,0.07063802083333333,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,raw,ok,r5,0.09651692708333333,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,aligned,ok,r5,0.2667643229166667,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,delta,ok,r5,0.17024739583333334,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,raw,ok,r10,0.13753255208333334,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,aligned,ok,r10,0.3543294270833333,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,delta,ok,r10,0.216796875,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,raw,ok,mrr,0.07553488785421086,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,aligned,ok,mrr,0.192846920166017,256,512,12
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,delta,ok,mrr,0.11731203231180616,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,raw,ok,r1,0.047200520833333336,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,aligned,ok,r1,0.1298828125,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,delta,ok,r1,0.08268229166666667,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,raw,ok,r5,0.11002604166666667,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,aligned,ok,r5,0.2958984375,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,delta,ok,r5,0.18587239583333334,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,raw,ok,r10,0.15869140625,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,aligned,ok,r10,0.4036458333333333,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,delta,ok,r10,0.24495442708333334,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,raw,ok,mrr,0.08833211317569568,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,aligned,ok,mrr,0.21895064315736057,256,512,12
Qwen/Qwen2.5-0.5B,3,0.125,last_token,delta,ok,mrr,0.13061852998166482,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,raw,ok,r1,0.08968098958333333,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,aligned,ok,r1,0.19189453125,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,delta,ok,r1,0.10221354166666667,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,raw,ok,r5,0.19710286458333334,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,aligned,ok,r5,0.4034830729166667,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,delta,ok,r5,0.20638020833333334,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,raw,ok,r10,0.2644856770833333,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,aligned,ok,r10,0.505859375,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,delta,ok,r10,0.24137369791666666,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,raw,ok,mrr,0.15046134052569304,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,aligned,ok,mrr,0.29771854806795245,256,512,12
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,delta,ok,mrr,0.14725720754225943,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,raw,ok,r1,0.27294921875,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,aligned,ok,r1,0.3839518229166667,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,delta,ok,r1,0.11100260416666667,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,raw,ok,r5,0.4822591145833333,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,aligned,ok,r5,0.6526692708333334,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,delta,ok,r5,0.17041015625,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,raw,ok,r10,0.5810546875,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,aligned,ok,r10,0.7511393229166666,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,delta,ok,r10,0.17008463541666666,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,raw,ok,mrr,0.3753005293536012,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,aligned,ok,mrr,0.5092138579422442,256,512,12
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,delta,ok,mrr,0.1339133285886428,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,raw,ok,r1,0.22639973958333334,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,aligned,ok,r1,0.3123372395833333,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,delta,ok,r1,0.0859375,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,raw,ok,r5,0.4010416666666667,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,aligned,ok,r5,0.5760091145833334,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,delta,ok,r5,0.17496744791666666,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,raw,ok,r10,0.4899088541666667,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,aligned,ok,r10,0.6868489583333334,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,delta,ok,r10,0.19694010416666666,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,raw,ok,mrr,0.3150894614972646,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,aligned,ok,mrr,0.43650329497072926,256,512,12
Qwen/Qwen2.5-0.5B,6,0.25,last_token,delta,ok,mrr,0.12141383347346467,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,raw,ok,r1,0.2726236979166667,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,aligned,ok,r1,0.3688151041666667,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,delta,ok,r1,0.09619140625,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,raw,ok,r5,0.4635416666666667,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,aligned,ok,r5,0.6424153645833334,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,delta,ok,r5,0.17887369791666666,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,raw,ok,r10,0.5564778645833334,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,aligned,ok,r10,0.7470703125,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,delta,ok,r10,0.19059244791666666,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,raw,ok,mrr,0.3675532285626473,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,aligned,ok,mrr,0.4952693382687714,256,512,12
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,delta,ok,mrr,0.12771610970612401,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,raw,ok,r1,0.3580729166666667,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,aligned,ok,r1,0.4597981770833333,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,delta,ok,r1,0.10172526041666667,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,raw,ok,r5,0.5651041666666666,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,aligned,ok,r5,0.7262369791666666,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,delta,ok,r5,0.1611328125,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,raw,ok,r10,0.64794921875,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,aligned,ok,r10,0.8134765625,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,delta,ok,r10,0.16552734375,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,raw,ok,mrr,0.45697353811569347,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,aligned,ok,mrr,0.5798052363564867,256,512,12
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,delta,ok,mrr,0.1228316982407932,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,raw,ok,r1,0.45703125,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,aligned,ok,r1,0.525390625,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,delta,ok,r1,0.068359375,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,raw,ok,r5,0.6692708333333334,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,aligned,ok,r5,0.77490234375,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,delta,ok,r5,0.10563151041666667,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,raw,ok,r10,0.74658203125,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,aligned,ok,r10,0.8483072916666666,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,delta,ok,r10,0.10172526041666667,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,raw,ok,mrr,0.5536582690853302,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,aligned,ok,mrr,0.6373069051205719,256,512,12
Qwen/Qwen2.5-0.5B,9,0.375,last_token,delta,ok,mrr,0.0836486360352417,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,raw,ok,r1,0.50146484375,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,aligned,ok,r1,0.5419921875,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,delta,ok,r1,0.04052734375,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,raw,ok,r5,0.7119140625,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,aligned,ok,r5,0.7892252604166666,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,delta,ok,r5,0.07731119791666667,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,raw,ok,r10,0.7843424479166666,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,aligned,ok,r10,0.8582356770833334,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,delta,ok,r10,0.07389322916666667,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,raw,ok,mrr,0.5981781888236057,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,aligned,ok,mrr,0.6545683393298494,256,512,12
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,delta,ok,mrr,0.05639015050624363,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,raw,ok,r1,0.7262369791666666,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,aligned,ok,r1,0.7223307291666666,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,delta,ok,r1,-0.00390625,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,raw,ok,r5,0.86962890625,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,aligned,ok,r5,0.8937174479166666,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,delta,ok,r5,0.024088541666666668,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,raw,ok,r10,0.8997395833333334,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,aligned,ok,r10,0.9322916666666666,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,delta,ok,r10,0.032552083333333336,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,raw,ok,mrr,0.7908355529882792,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,aligned,ok,mrr,0.7994539794903068,256,512,12
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,delta,ok,mrr,0.008618426502027524,256,512,12
Qwen/Qwen2.5-0.5B,12,0.5,last_token,raw,ok,r1,0.68017578125,256,512,12
Qwen/Qwen2.5-0.5B,12,0.5,last_token,aligned,ok,r1,0.6949869791666666,256,512,12
Qwen/Qwen2.5-0.5B,12,0.5,last_token,delta,ok,r1,0.014811197916666666,256,512,12
Qwen/Qwen2.5-0.5B,12,0.5,last_token,raw,ok,r5,0.8391927083333334,256,512,12
Qwen/Qwen2.5-0.5B,12,0.5,last_token,aligned,ok,r5,0.8795572916666666,256,512,12
Qwen/Qwen2.5-0.5B,12,0.5,last_token,delta,ok,r5,0.040364583333333336,256,512,12
